uid,salary_fairness,compensation_competitiveness,benefits_adequacy,workload_balance,schedule_flexibility,leave_policies_adequacy,workplace_safety_comfort,positive_inclusive_culture,access_to_tools_resources,professional_growth_opportunities,training_skill_development,clear_career_paths,manager_communication_clarity,raising_concerns_comfortability,manager_support_for_employees,job_security_feeling,organizational_financial_stability,open_communication_on_changes,team_collaboration_effectiveness,colleague_respect_support,constructive_conflict_management,clear_job_responsibilities,autonomy_in_role,role_alignment_with_skills,acknowledgement_of_contributions,fair_performance_evaluations,fair_rewards_for_effort,mission_values_meaningful,encouragement_of_innovation,Company_acts_ethically,free_text_box,sentiment_label
9998eb9a-b448-4ca1-9600-a63af5c5182d,3,4,4,3,4,3,3,4,3,4,3,4,4,4,3,4,3,4,4,3,4,3,3,4,4,4,3,3,3,4,I find the level of autonomy to be regular.,Neutral
0ff99ae1-2475-4187-b2d3-0486f7199f4d,4,3,4,3,4,3,3,3,4,4,4,4,4,3,4,3,4,4,4,4,3,4,4,3,3,3,3,3,3,4,I have mixed feelings. The new policy is typical.,Neutral
2f9800c0-c5c2-41d4-b6de-778b7d34bf86,3,4,3,3,4,4,3,3,3,3,4,3,4,4,3,4,3,3,4,4,4,3,3,3,3,4,3,4,3,3,The company's approach to innovation is quite standard.,Neutral
7fff1c62-2dff-411b-b6de-f32fbbdab71b,5,5,4,5,4,5,4,4,4,4,5,5,4,4,4,4,4,4,5,4,4,5,4,4,4,4,4,4,4,5,I'm truly valued with the recognition I've received.,Positive
bf888d1e-8616-4c2a-a95e-7031f290f1b4,5,4,4,5,4,5,4,4,4,5,5,4,5,5,4,5,5,5,4,4,4,5,5,4,5,5,5,5,4,5,The professional growth opportunities here are proud.,Positive
d3b04bf0-fd8e-49a7-88e9-ccaf8f09569a,5,4,4,5,4,5,5,4,5,5,5,4,4,4,4,4,4,5,4,4,5,4,4,4,4,5,4,5,5,5,I'm truly valued with the recognition I've received.,Positive
5cb86f99-23fe-4c71-b2ea-e265fa8d9632,3,4,4,3,3,4,4,4,4,4,4,4,3,3,3,4,3,4,4,4,4,4,4,3,4,4,3,3,4,4,The training provided is standard. It serves its purpose.,Neutral
d5ac2920-440f-454c-8089-0b2697e2ebcf,1,2,1,2,2,2,2,2,1,2,1,2,2,1,1,1,2,2,1,2,2,1,1,1,2,2,1,1,1,2,Communication is a mess here. I am mess with management.,Negative
c557a61a-ec3e-43a0-9773-62264fd8d413,3,4,4,3,4,4,4,4,3,3,4,3,3,4,4,3,3,3,4,3,3,4,3,3,4,4,4,3,3,4,I find the level of autonomy to be adequate.,Neutral
3008017c-bb58-4fb8-9d57-6ae67d671260,5,4,5,5,4,4,4,5,4,4,4,5,5,4,4,5,4,5,5,4,5,5,5,4,4,5,4,4,4,5,The company's mission is enjoy and I feel aligned with its values.,Positive
bfc91ba8-96a2-4340-b237-8521703a3167,2,2,1,2,1,1,1,1,2,2,1,2,1,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,"My contributions feel completely poor, and I am not poor for my work.",Negative
8e9e8642-15c2-460c-ae34-826191dcef0e,1,2,2,1,2,2,2,1,1,2,1,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,1,1,The recent organizational changes were communicated in a toxic manner.,Negative
249a56fe-18fd-439b-9fc2-b34e2990f604,4,4,4,4,3,3,4,4,4,4,3,3,4,3,4,4,3,4,4,3,4,4,3,4,4,4,4,4,3,4,My job is adequate. The responsibilities are adequate.,Neutral
4459f5bc-914a-4e11-93eb-7d42fa9782c7,5,4,4,5,4,4,5,4,4,5,5,5,5,5,5,4,5,4,5,5,4,4,4,4,4,5,4,5,4,4,The company's mission is supportive and I feel aligned with its values.,Positive
c282506f-e0e3-42ed-9d36-6eefc863c057,3,3,4,4,4,3,3,3,4,4,3,3,3,3,3,3,3,4,3,4,4,4,4,4,3,3,3,3,4,4,The training provided is normal. It serves its purpose.,Neutral
7183c9fb-eb73-4a3d-8625-5fa62137106b,4,4,5,5,5,5,4,4,4,4,5,4,4,4,4,5,4,4,4,5,5,4,4,4,4,5,5,5,5,5,I am love with the company culture.,Positive
70abab96-b29d-4e10-88b5-0a66db069855,5,5,5,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,5,4,4,5,5,4,4,4,4,5,5,My manager is so fantastic. I am fantastic with the leadership.,Positive
fc16e4d0-d0ed-4170-9060-2259efb3af71,4,5,4,5,5,5,4,5,5,4,4,5,4,4,5,5,5,4,4,4,4,5,5,4,5,5,5,4,4,4,I'm truly wonderful with the recognition I've received.,Positive
0625ffb5-ba4e-4cf4-ae9d-eca309e642d9,5,4,4,5,4,5,4,4,5,4,5,4,4,4,5,5,4,4,4,4,4,5,4,4,4,4,4,5,4,4,I'm truly valued with the recognition I've received.,Positive
85b144a9-dd47-4160-b510-192f848e6c66,5,4,4,4,5,4,4,5,4,5,4,4,5,4,5,4,5,4,5,5,5,5,5,4,5,5,4,5,4,4,The compensation is wonderful and I feel wonderful wonderful.,Positive
9f5dec8e-9e24-4e7e-95ce-8c43f35c56be,3,4,4,4,3,4,4,3,3,3,4,4,3,4,3,3,4,3,4,3,4,3,4,4,3,4,4,4,3,3,Performance evaluations are expected and generally follow the same format.,Neutral
828784c7-c1d9-4d73-bef8-c1822ebce9c1,4,4,5,5,4,5,5,5,4,4,4,4,5,5,5,4,5,4,5,5,4,5,4,5,4,4,5,5,4,5,I'm truly great with the recognition I've received.,Positive
f83c1523-be33-4bd5-974e-f3ffea43e0d2,5,4,4,5,5,5,4,4,5,5,4,4,5,4,4,5,5,4,4,5,5,5,5,4,4,5,4,4,4,4,I'm truly great with the recognition I've received.,Positive
32a7c42c-7ea3-4851-843c-e2c7ab973296,2,2,1,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,1,The tools and resources provided are poor to perform my job effectively.,Negative
f40a8362-4ae8-4ce4-8c38-6d05c8c2eac9,5,4,5,5,5,4,4,4,4,5,4,5,5,4,5,5,5,4,5,5,5,5,4,4,5,4,5,5,4,5,The workplace environment is supportive and promotes supportive collaboration.,Positive
25400789-f516-469b-a1a4-58cbda751ebd,5,5,4,5,5,5,5,4,4,4,5,4,5,5,5,4,5,5,4,5,4,5,5,4,5,5,4,5,4,4,The compensation is great and I feel great great.,Positive
9a41387c-4f99-4aa4-b341-464e78580fef,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,Communication is a difficult here. I am difficult with management.,Negative
cea9aa0d-9c1b-41ad-bba2-3c3ae68285be,1,1,1,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,The tools and resources provided are toxic to perform my job effectively.,Negative
7730e0fe-ce40-400a-8804-ed6b6bc5f26a,4,4,5,5,4,4,4,5,4,4,5,4,5,4,5,4,4,5,4,4,4,4,5,5,4,4,5,4,5,5,The workplace environment is supportive and promotes supportive collaboration.,Positive
92c57d2f-cd9d-492c-b735-72381122496d,5,5,5,4,4,4,5,4,4,5,4,4,4,5,4,5,5,4,5,4,5,4,4,4,5,5,5,5,5,5,The workplace environment is fantastic and promotes fantastic collaboration.,Positive
3f07f680-fc33-483d-a8ae-b37020fe0b4c,4,4,3,4,3,4,4,4,3,3,4,3,3,4,3,4,3,4,3,4,4,4,3,4,4,4,4,4,4,3,The training provided is average. It serves its purpose.,Neutral
1868ff79-7383-42aa-8a2d-0064380fe2b3,4,4,5,4,5,4,4,4,4,5,4,5,4,4,4,4,4,5,5,5,4,5,4,5,5,4,5,5,4,5,The compensation is love and I feel love love.,Positive
6235b0c8-f934-4db8-9e7b-fc3d405778d2,4,5,4,4,5,5,4,5,5,5,4,4,4,5,5,5,5,4,5,5,4,5,4,4,5,5,4,4,5,4,The professional growth opportunities here are happy.,Positive
e186f29f-0910-4775-ba3a-998ed2699818,1,2,2,2,2,1,2,1,2,2,1,2,1,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,2,I've found career progression to be unhappy and unclear.,Negative
b7f2316f-9489-4c2f-ae20-ffc4b6d6ab82,1,2,1,1,1,2,2,1,1,1,2,1,1,2,1,2,1,2,2,2,1,2,2,1,1,2,2,2,1,2,Communication is a unhappy here. I am unhappy with management.,Negative
aecd8d85-9edd-419d-8d23-ab2660a7a899,3,3,3,4,4,4,3,4,4,3,3,3,3,4,4,4,4,4,3,3,3,4,3,3,4,3,4,3,4,4,The training provided is acceptable. It serves its purpose.,Neutral
1ba09dd8-c576-4cd9-a27b-f4724c791348,1,1,2,1,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,1,1,1,2,1,2,2,2,Communication is a mess here. I am mess with management.,Negative
00865141-6be1-4339-95a8-9b58802e4e4e,4,4,5,4,4,4,5,4,4,5,4,5,5,4,5,5,4,4,4,4,5,4,5,5,5,4,5,4,4,4,The professional growth opportunities here are excellent.,Positive
aeffdcdd-2bad-42cd-9ce3-0da6860661ce,4,3,3,3,3,3,4,3,4,4,3,4,3,3,4,3,3,3,4,3,4,3,3,3,3,4,4,4,3,4,The company's approach to innovation is quite standard.,Neutral
e4e71259-27b0-401b-a146-e14fa8d16889,2,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,2,2,1,2,1,1,1,2,2,1,1,2,Communication is a poor here. I am poor with management.,Negative
929c460c-d1a6-4396-bda5-bb775e861693,4,5,4,4,4,4,5,4,5,5,5,4,4,5,4,5,4,5,5,5,4,5,5,5,5,5,4,5,4,4,The compensation is proud and I feel proud proud.,Positive
929575c1-06d5-4352-8cca-328d727064a4,5,4,5,4,4,4,5,4,5,4,5,5,5,5,4,4,4,5,5,4,4,4,5,4,4,4,4,4,5,5,I'm truly love with the recognition I've received.,Positive
d7a87849-bd30-4568-bc04-7b083c21ea35,5,4,5,4,4,5,5,4,5,4,5,4,5,4,5,5,5,5,5,4,4,4,5,4,5,5,5,4,4,4,The compensation is supportive and I feel supportive supportive.,Positive
44e2039e-0dd2-44e3-96fc-595af73383c6,4,4,3,4,4,4,4,3,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,3,4,4,4,Everything is just adequate. There's nothing much to say.,Neutral
551fceae-138b-42c8-913c-a622f66ca77b,5,4,5,5,5,4,4,5,5,4,4,5,5,4,5,4,4,5,5,4,5,4,5,5,5,5,5,5,5,5,I am excellent with the company culture.,Positive
cc9cf590-65e7-4b84-ba1d-8d8e19901bab,4,4,3,4,3,4,3,3,4,4,4,3,4,3,4,4,3,4,4,3,4,3,4,4,3,3,4,4,3,3,The training provided is standard. It serves its purpose.,Neutral
19ed1c33-01af-4203-81b8-59307d95f86b,5,4,5,5,5,4,5,4,4,4,5,5,4,5,4,5,5,5,4,5,4,4,4,4,4,4,5,5,4,4,The professional growth opportunities here are excellent.,Positive
2d85a55c-5f4f-4da1-ad17-5deb9bf87b07,4,3,3,3,3,4,4,4,3,3,3,3,4,4,4,3,3,3,4,3,3,4,4,4,3,4,3,4,4,4,I have mixed feelings. The new policy is okay.,Neutral
f935637c-52d5-4d49-8ee4-c69c4b7d4e37,4,4,3,3,3,4,3,3,3,3,4,3,4,4,3,3,4,3,3,4,3,4,3,4,3,4,3,4,3,4,Everything is just typical. There's nothing much to say.,Neutral
63c111a0-985c-43f4-9e73-2c3c19b8434e,2,1,1,2,2,1,1,2,1,1,2,1,2,2,1,2,2,1,1,2,1,2,1,2,1,2,2,2,2,2,Communication is a unbearable here. I am unbearable with management.,Negative
3eb310ff-91a6-46f3-b7d5-b176435fba6a,4,5,5,5,4,5,4,4,5,4,5,5,5,4,4,4,5,5,4,4,4,4,4,4,4,5,5,5,5,5,The company's mission is wonderful and I feel aligned with its values.,Positive
883956a9-1bb9-4a35-8931-68e9112cc5a0,3,4,4,3,3,4,3,3,4,4,4,3,4,3,3,4,3,4,3,3,3,3,3,3,3,4,3,3,3,3,I have mixed feelings. The new policy is expected.,Neutral
a494f779-a1b9-4eed-8980-e53fcae277d4,3,3,4,3,4,4,3,4,4,3,4,4,3,4,4,4,4,3,4,4,3,3,4,3,4,4,3,4,3,4,My job is adequate. The responsibilities are adequate.,Neutral
8571d16c-bd6e-47a4-ae80-7ea8ffb08e39,1,2,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,2,1,2,2,1,1,1,1,2,I'm toxic with my salary. It is toxic for my experience.,Negative
eeb1ca6c-52df-4304-b5e5-ec46bd4f1460,1,1,2,1,2,1,1,2,1,1,2,1,1,2,2,1,1,1,1,2,2,2,1,2,1,1,1,2,1,2,The workload is poor and I have a poor work-life balance.,Negative
026ca813-5277-4732-95ef-6a1f5dec1f6b,3,3,3,3,4,4,3,4,3,3,4,3,3,3,4,3,4,3,3,4,4,3,3,4,4,3,3,3,4,4,Everything is just normal. There's nothing much to say.,Neutral
81dc0e99-747f-480a-b849-577cd4c53129,1,1,1,1,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,1,1,2,1,2,2,2,1,2,1,1,The recent organizational changes were communicated in a mess manner.,Negative
dd78f45b-ba2b-4017-aedb-c172a344432b,3,4,4,3,4,3,4,4,4,3,3,4,3,3,3,3,4,4,4,4,4,3,3,4,3,3,3,4,3,3,My benefits are fine and meet my basic needs.,Neutral
c4905fb0-6ea0-49fa-88cc-68fc5ba9393e,5,4,4,5,4,4,5,5,4,4,4,4,4,4,5,4,4,5,4,4,4,4,4,5,4,4,4,4,5,4,I am fantastic with the company culture.,Positive
f1a0ae5e-6819-4f96-807b-7208d60de0ae,2,1,2,1,1,1,2,2,1,1,2,2,1,2,1,1,2,1,2,2,2,1,1,2,2,2,1,1,2,1,The recent organizational changes were communicated in a difficult manner.,Negative
26f8241b-0630-4933-afa7-ef958e90f6c9,4,5,5,4,5,5,4,4,5,4,4,5,5,5,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,The professional growth opportunities here are wonderful.,Positive
2f3d74fe-3b0f-4482-8efc-3eb1b7a441ee,4,3,3,3,3,3,3,4,4,4,3,4,3,3,4,3,4,4,4,4,4,3,3,3,3,4,4,4,4,3,I have mixed feelings. The new policy is average.,Neutral
6096fc54-80eb-426a-b60b-3b2330128de8,5,4,4,5,4,4,5,4,4,4,4,4,5,5,5,5,4,5,5,5,4,5,4,5,5,4,4,4,4,4,I feel wonderful about my job. The team is wonderful.,Positive
443e35d6-785b-4cb3-8940-ad82c2f42940,4,3,3,4,4,4,3,3,3,3,4,3,3,3,4,3,4,3,4,4,4,4,4,4,4,3,4,3,4,3,My job is adequate. The responsibilities are adequate.,Neutral
605e077d-9b71-43ac-9f39-a4323fcd07f5,2,1,2,1,2,1,1,2,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,2,2,1,2,1,1,1,"My contributions feel completely difficult, and I am not difficult for my work.",Negative
316d969b-2928-4931-ab84-adfe1b55a8f7,4,3,3,3,3,4,3,4,3,3,3,3,4,4,3,4,3,4,4,3,3,4,3,4,3,3,4,4,3,4,The training provided is typical. It serves its purpose.,Neutral
5c30046e-2493-423a-b03b-6926b6212fa4,4,3,3,4,3,4,3,4,3,3,4,4,3,3,4,4,4,3,3,4,4,4,4,3,3,4,3,3,3,4,I have mixed feelings. The new policy is average.,Neutral
32cee58a-9775-437c-a02f-ee4ad85d456c,2,1,1,1,2,1,2,2,2,2,2,1,2,1,1,2,1,1,1,2,1,2,2,1,1,2,2,2,1,2,The workload is low and I have a low work-life balance.,Negative
4db9a3f6-7330-4699-88f8-8a1bcd8b8451,1,1,2,1,2,1,2,1,1,1,2,1,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,1,The workload is unbearable and I have a unbearable work-life balance.,Negative
cf256cb5-d2ab-4e17-b4e3-6ad9b29dd30e,4,3,4,3,4,4,4,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,4,3,4,3,3,3,4,My job is adequate. The responsibilities are adequate.,Neutral
c26f1d0c-2448-4f16-845d-e352db91d053,3,4,3,3,4,3,3,4,3,4,4,4,3,3,3,3,4,4,4,3,4,3,4,3,3,4,4,3,4,3,The company's approach to innovation is quite fine.,Neutral
01012805-dcdc-4e8a-b170-23855a83d63d,1,1,1,2,1,1,2,2,2,2,2,1,2,1,1,1,1,2,1,1,2,2,2,2,2,1,2,1,1,1,"My contributions feel completely poor, and I am not poor for my work.",Negative
33b597bf-be1f-4901-b892-b92507dd5999,2,1,2,2,1,2,2,2,2,1,2,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,2,1,1,There's a low culture and a low of respect.,Negative
1f94a75f-def4-45ab-aa1b-21740a94d716,5,5,5,4,5,4,5,4,4,5,4,5,5,4,5,4,5,4,5,5,5,4,5,5,4,5,5,4,5,5,The compensation is supportive and I feel supportive supportive.,Positive
08756e98-091e-4f08-b97e-6b2977512abd,2,1,1,2,2,1,2,1,1,2,1,2,1,1,2,1,1,1,2,2,1,2,2,2,1,2,1,1,2,1,The tools and resources provided are terrible to perform my job effectively.,Negative
2f0893c0-a681-486c-b44a-145a3b90abb3,3,4,4,4,3,4,3,3,4,4,3,4,4,4,3,3,4,4,3,4,4,3,3,3,3,3,3,4,3,4,Everything is just normal. There's nothing much to say.,Neutral
0a5a7f1d-f347-42a2-88ac-dc49333448fa,4,3,3,4,3,4,3,3,3,3,3,4,4,4,3,4,3,4,3,3,3,3,4,4,3,3,4,4,3,4,The company's approach to innovation is quite average.,Neutral
97c52e34-c840-4851-b98b-223fac82e63f,4,4,4,4,4,5,4,4,5,4,5,5,4,4,4,4,4,5,4,5,4,5,5,5,5,4,5,4,4,4,The compensation is fantastic and I feel fantastic fantastic.,Positive
bc1a1263-91d6-451c-95d0-03fbc06680aa,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,1,1,2,2,1,1,1,2,1,There's a problem culture and a problem of respect.,Negative
75d73a60-bc46-4383-ad8c-3f969c03fd20,4,3,4,4,4,4,4,3,3,4,3,4,3,4,3,4,3,3,4,4,3,3,4,3,3,3,4,3,4,3,The company's approach to innovation is quite average.,Neutral
82b1f8ac-38a2-4862-bd70-16827794d641,3,4,4,3,4,4,3,4,4,4,3,3,4,4,3,4,4,4,3,3,3,3,3,3,4,4,4,3,4,4,I have mixed feelings. The new policy is standard.,Neutral
2bf5bb1b-dbfd-4d6c-bbd3-793d5a8cf972,2,2,1,1,1,2,2,2,2,1,2,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,2,1,1,2,"My contributions feel completely unhappy, and I am not unhappy for my work.",Negative
0434013a-6863-483b-8507-86f480669ae8,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,1,2,1,1,2,1,2,"My contributions feel completely unhappy, and I am not unhappy for my work.",Negative
9e189624-df08-4f20-9420-5bf7c79f9cc1,4,4,5,5,4,4,4,5,5,5,5,4,5,4,5,4,4,4,5,5,4,5,4,5,4,4,5,4,4,4,The workplace environment is proud and promotes proud collaboration.,Positive
7ca82890-7005-4df0-b0ea-d30c5cc8a11f,4,4,4,4,4,4,3,4,4,3,3,4,3,3,3,3,4,3,3,4,3,4,4,4,3,3,3,4,4,4,I find the level of autonomy to be typical.,Neutral
0754ac13-a1de-4c1a-a58c-99aedd64f7a4,2,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,2,1,2,1,1,2,1,2,2,The recent organizational changes were communicated in a terrible manner.,Negative
3f8ff8c0-c953-4760-a6f2-492e87f61f7d,3,3,4,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,3,4,4,3,4,3,3,The company's approach to innovation is quite regular.,Neutral
23398680-73c4-4484-af44-d1dca7f69469,2,2,1,1,2,2,1,2,2,2,1,1,2,2,2,1,1,1,1,2,1,2,1,1,2,2,1,1,1,1,"My contributions feel completely unbearable, and I am not unbearable for my work.",Negative
8bfd8e80-9491-4161-95f5-da80b0076ef4,4,4,4,4,4,3,3,4,3,4,4,3,3,3,3,4,3,4,4,4,4,3,3,3,3,3,4,3,3,3,The company's approach to innovation is quite fine.,Neutral
7cf90ad9-a786-4c7a-8ca1-e470b45ee5b3,5,5,4,5,4,5,5,4,4,5,4,4,4,4,5,4,4,4,4,4,4,5,5,4,5,4,4,4,5,5,I feel great about my job. The team is great.,Positive
d94d07f2-340b-4b49-807d-3280260151f0,5,5,5,5,5,5,5,5,4,5,5,5,4,4,4,4,4,4,5,5,4,4,5,4,5,4,4,5,5,5,I am wonderful with the company culture.,Positive
af86aff8-aae0-492e-9f2b-a54e22052ba1,4,3,3,4,4,3,4,4,4,3,4,4,4,4,3,4,3,4,3,4,4,4,3,4,4,4,3,4,4,3,My benefits are normal and meet my basic needs.,Neutral
b360e890-f844-479e-898e-8bc701065d5c,1,1,1,2,1,2,1,1,2,2,1,2,1,2,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,2,Communication is a toxic here. I am toxic with management.,Negative
678c393c-854f-4aa3-8b87-73c74cadbc8c,4,4,4,4,5,5,4,4,4,4,4,5,4,4,5,4,4,5,4,4,5,5,4,5,5,4,4,5,5,5,The company's mission is excellent and I feel aligned with its values.,Positive
e0e3d953-dd27-4b58-b8fa-698a5b02e79d,1,2,1,2,2,1,1,2,2,2,1,1,2,1,2,1,2,1,1,2,2,2,1,1,1,1,1,2,1,2,The recent organizational changes were communicated in a unhappy manner.,Negative
00535a2b-2b6d-407a-912e-b24755a34637,5,4,4,5,5,4,5,4,4,4,5,4,5,4,5,5,4,4,5,5,5,5,4,4,5,4,5,4,4,5,The professional growth opportunities here are happy.,Positive
21dcd555-7d62-4520-b121-b1afdf2f708a,4,3,3,3,3,4,3,3,4,3,4,4,4,3,4,3,3,3,3,3,4,3,3,4,3,3,4,4,3,3,My benefits are acceptable and meet my basic needs.,Neutral
fb52f5c7-a2fb-46c9-8924-6a3a4fa36766,3,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,4,4,4,4,3,4,4,4,4,4,Everything is just fine. There's nothing much to say.,Neutral
19a15850-8f63-4b7a-b152-d5ac938ea5bb,1,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,2,2,2,2,1,2,"My contributions feel completely stagnant, and I am not stagnant for my work.",Negative
652955f8-f5d8-46ea-a437-aa7116a92687,1,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,The tools and resources provided are problem to perform my job effectively.,Negative
152ab0d5-6897-4d1c-b929-616589c6d934,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,Communication is a mess here. I am mess with management.,Negative
fdcc9c16-0dbd-404c-b7d2-889db2381de9,1,1,1,2,2,2,1,1,2,1,2,1,2,1,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,1,I'm low with my salary. It is low for my experience.,Negative
f5b8a345-1ac5-45c2-9c2b-033de32a67b3,4,4,5,5,4,4,4,5,5,4,4,4,5,5,5,4,5,4,5,5,5,4,4,4,5,5,5,5,5,5,The professional growth opportunities here are fantastic.,Positive
12356ff4-5678-49b6-b3fd-21b656ee800b,4,4,4,3,4,4,4,3,4,3,4,4,3,3,4,3,4,4,4,3,4,4,3,4,4,3,4,3,3,4,Everything is just expected. There's nothing much to say.,Neutral
5c451235-9bac-40d4-8fb7-cdb2e49b50bd,5,4,4,5,5,4,5,5,5,5,5,4,5,4,4,4,5,4,4,4,5,4,5,4,5,5,4,4,5,5,The company's mission is great and I feel aligned with its values.,Positive
c26c6ca5-f371-4d1b-9899-d72e20e4972a,1,1,2,2,2,2,2,1,2,1,1,1,2,2,2,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,"My contributions feel completely terrible, and I am not terrible for my work.",Negative
e07f68bc-5df9-4083-b079-5a2db9612deb,5,5,4,5,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,4,4,4,5,I'm truly proud with the recognition I've received.,Positive
d5b05157-ec82-4cac-b0ab-c6f1c47b3d1a,4,3,3,4,4,4,3,4,3,3,4,3,3,4,4,4,4,4,3,4,4,3,4,3,4,3,4,4,3,3,The training provided is standard. It serves its purpose.,Neutral
fbac1cdc-5265-49ca-b261-08650056ba2e,1,1,2,2,2,2,1,2,1,1,2,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,1,2,1,2,There's a stagnant culture and a stagnant of respect.,Negative
17879b92-e9a8-4d52-bf42-37a04609173c,1,2,2,1,1,2,2,1,2,2,2,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,1,2,2,I've found career progression to be mess and unclear.,Negative
a3d00e2e-9b7b-4e77-a9ae-91d314dee372,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,I'm poor with my salary. It is poor for my experience.,Negative
0805951c-42de-45f2-9603-d3a6151e9c4c,4,4,4,4,5,5,4,4,4,4,5,5,5,4,5,5,4,5,4,5,4,5,4,5,4,5,5,4,5,5,My manager is so love. I am love with the leadership.,Positive
6467365d-ea7d-4130-8e0c-d6b10202c4ce,2,2,1,1,1,2,2,2,2,2,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,I'm problem with my salary. It is problem for my experience.,Negative
ce177bc3-394b-4617-bb08-093bc956718a,2,2,1,1,2,1,1,2,1,2,1,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,2,The workload is mess and I have a mess work-life balance.,Negative
37857580-b150-4755-ae1c-a9afc29189d2,5,4,5,4,4,5,4,4,4,4,4,4,4,5,5,4,4,5,5,5,5,4,4,5,5,5,5,4,5,4,I feel happy about my job. The team is happy.,Positive
161b7c3e-1277-40be-8e13-190b18a34897,5,4,5,5,4,5,4,5,4,5,4,4,4,4,5,4,4,5,4,4,5,4,4,4,4,5,5,5,4,5,The professional growth opportunities here are supportive.,Positive
575298ec-152c-4178-aace-f6f0274d139d,1,2,1,1,2,1,1,2,2,2,1,2,1,2,2,1,2,2,2,1,1,1,1,2,2,2,1,1,2,2,The tools and resources provided are stagnant to perform my job effectively.,Negative
7d79d85f-d237-4b83-9251-65dc7aa15084,5,4,4,4,5,5,5,4,4,4,4,5,4,4,4,5,5,4,5,4,5,5,5,5,4,4,5,4,5,4,My manager is so wonderful. I am wonderful with the leadership.,Positive
9351a734-5bfa-4823-92b8-13b422023bf7,4,3,4,4,4,4,3,4,3,4,4,4,4,4,4,3,3,4,3,3,3,3,4,4,4,3,3,4,3,4,Everything is just expected. There's nothing much to say.,Neutral
f801bc50-cdd1-4571-965c-832c95a1f87c,4,3,3,4,3,3,3,3,3,3,3,3,4,3,3,4,3,4,3,3,4,4,3,4,4,3,4,3,3,4,Everything is just average. There's nothing much to say.,Neutral
9f4060aa-c2bd-4322-ac5c-ef258213d61c,3,4,4,3,3,4,3,3,3,3,4,4,4,3,4,4,3,3,4,4,3,3,3,3,3,3,3,4,3,3,Performance evaluations are adequate and generally follow the same format.,Neutral
b9bf764d-2428-4ef9-aefe-e916cb600da7,5,5,5,4,5,4,4,4,5,5,4,4,4,5,4,4,4,4,4,5,5,5,4,5,4,5,5,4,5,5,The compensation is love and I feel love love.,Positive
7b793329-e1ed-4c09-8f52-8a9db93d58da,4,4,4,4,3,4,3,3,4,4,4,3,3,4,4,3,3,4,3,4,3,4,4,4,4,3,3,3,3,3,The company's approach to innovation is quite expected.,Neutral
03f854fd-9b2f-4aef-a84c-526de6216b0f,3,4,4,3,4,3,3,3,4,4,4,3,4,3,3,3,3,4,3,3,3,4,4,3,4,3,4,3,4,3,The company's approach to innovation is quite adequate.,Neutral
