uid,review_date,salary_fairness,compensation_competitiveness,benefits_adequacy,workload_balance,schedule_flexibility,leave_policies_adequacy,mission_values_meaningful,positive_inclusive_culture,company_values_alignment,diversity_hiring_promotion,employees_feel_included,respectful_welcoming_environment,professional_growth_opportunities,training_skill_development,clear_career_paths,manager_communication_clarity,raising_concerns_comfortability,manager_support_for_employees,free_text_box
3f8ff8c0-c953-4760-a6f2-492e87f61f7d,2024-02-17,3,3,4,4,4,4,4,3,3,3,3,2,3,3,4,3,3,3,The company's approach to innovation is quite regular.
23398680-73c4-4484-af44-d1dca7f69469,2024-01-11,2,2,1,1,2,2,1,2,1,2,2,3,2,1,1,2,2,2,"My contributions feel completely unbearable, and I am not unbearable for my work."
8bfd8e80-9491-4161-95f5-da80b0076ef4,2024-02-24,4,4,4,4,4,3,3,4,3,4,4,4,4,4,3,3,3,3,The company's approach to innovation is quite fine.
7cf90ad9-a786-4c7a-8ca1-e470b45ee5b3,2024-12-29,5,5,4,5,4,5,4,4,5,5,3,5,5,4,4,4,4,5,I feel great about my job. The team is great.
d94d07f2-340b-4b49-807d-3280260151f0,2023-10-04,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,4,4,I am wonderful with the company culture.
af86aff8-aae0-492e-9f2b-a54e22052ba1,2024-11-06,4,3,3,4,4,3,4,4,3,5,4,4,3,4,4,4,4,3,My benefits are normal and meet my basic needs.
b360e890-f844-479e-898e-8bc701065d5c,2024-01-29,1,1,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,Communication is a toxic here. I am toxic with management.
678c393c-854f-4aa3-8b87-73c74cadbc8c,2024-04-01,4,4,4,4,5,5,5,4,5,4,3,4,4,4,5,4,4,5,The company's mission is excellent and I feel aligned with its values.
e0e3d953-dd27-4b58-b8fa-698a5b02e79d,2023-07-11,1,2,1,2,2,1,2,2,3,2,2,2,2,1,1,2,1,2,The recent organizational changes were communicated in a unhappy manner.
00535a2b-2b6d-407a-912e-b24755a34637,2024-11-19,5,4,4,5,5,4,4,4,5,4,5,4,4,5,4,5,4,5,The professional growth opportunities here are happy.
21dcd555-7d62-4520-b121-b1afdf2f708a,2023-04-09,4,3,3,3,3,4,4,3,2,2,3,3,3,4,4,4,3,4,My benefits are acceptable and meet my basic needs.
fb52f5c7-a2fb-46c9-8924-6a3a4fa36766,2024-07-01,3,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,4,Everything is just fine. There's nothing much to say.
19a15850-8f63-4b7a-b152-d5ac938ea5bb,2023-04-06,1,2,2,2,1,2,2,2,3,2,2,2,1,1,2,1,2,1,"My contributions feel completely stagnant, and I am not stagnant for my work."
652955f8-f5d8-46ea-a437-aa7116a92687,2024-10-25,1,2,2,2,2,2,2,2,1,2,1,2,1,1,2,1,2,1,The tools and resources provided are problem to perform my job effectively.
152ab0d5-6897-4d1c-b929-616589c6d934,2024-10-24,1,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,Communication is a mess here. I am mess with management.
fdcc9c16-0dbd-404c-b7d2-889db2381de9,2023-07-09,1,1,1,2,2,2,2,1,1,2,3,2,1,2,1,2,1,2,I'm low with my salary. It is low for my experience.
f5b8a345-1ac5-45c2-9c2b-033de32a67b3,2023-02-06,4,4,5,5,4,4,5,5,5,5,5,5,4,4,4,5,5,5,The professional growth opportunities here are fantastic.
12356ff4-5678-49b6-b3fd-21b656ee800b,2024-01-04,4,4,4,3,4,4,3,3,4,3,4,4,3,4,4,3,3,4,Everything is just expected. There's nothing much to say.
5c451235-9bac-40d4-8fb7-cdb2e49b50bd,2024-11-25,5,4,4,5,5,4,4,5,4,4,4,4,5,5,4,5,4,4,The company's mission is great and I feel aligned with its values.
c26c6ca5-f371-4d1b-9899-d72e20e4972a,2024-06-08,1,1,2,2,2,2,2,1,1,1,1,2,1,1,1,2,2,2,"My contributions feel completely terrible, and I am not terrible for my work."
e07f68bc-5df9-4083-b079-5a2db9612deb,2023-10-06,5,5,4,5,4,4,4,5,5,5,4,4,4,5,5,5,5,5,I'm truly proud with the recognition I've received.
d5b05157-ec82-4cac-b0ab-c6f1c47b3d1a,2023-08-05,4,3,3,4,4,4,4,4,3,4,4,3,3,4,3,3,4,4,The training provided is standard. It serves its purpose.
fbac1cdc-5265-49ca-b261-08650056ba2e,2023-09-30,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,There's a stagnant culture and a stagnant of respect.
17879b92-e9a8-4d52-bf42-37a04609173c,2023-03-03,1,2,2,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,I've found career progression to be mess and unclear.
a3d00e2e-9b7b-4e77-a9ae-91d314dee372,2024-08-18,2,2,2,1,1,1,1,2,2,3,1,2,2,1,1,2,2,2,I'm poor with my salary. It is poor for my experience.
0805951c-42de-45f2-9603-d3a6151e9c4c,2024-12-29,4,4,4,4,5,5,4,4,5,5,5,5,4,5,5,5,4,5,My manager is so love. I am love with the leadership.
6467365d-ea7d-4130-8e0c-d6b10202c4ce,2023-12-08,2,2,1,1,1,2,1,2,1,2,1,1,2,2,1,2,2,1,I'm problem with my salary. It is problem for my experience.
ce177bc3-394b-4617-bb08-093bc956718a,2024-02-01,2,2,1,1,2,1,1,2,1,3,1,2,2,1,2,2,1,2,The workload is mess and I have a mess work-life balance.
37857580-b150-4755-ae1c-a9afc29189d2,2024-11-29,5,4,5,4,4,5,4,4,5,3,4,4,4,4,4,4,5,5,I feel happy about my job. The team is happy.
161b7c3e-1277-40be-8e13-190b18a34897,2023-01-19,5,4,5,5,4,5,5,5,4,5,4,5,5,4,4,4,4,5,The professional growth opportunities here are supportive.
575298ec-152c-4178-aace-f6f0274d139d,2023-06-26,1,2,1,1,2,1,1,2,2,1,1,2,2,1,2,1,2,2,The tools and resources provided are stagnant to perform my job effectively.
7d79d85f-d237-4b83-9251-65dc7aa15084,2024-09-03,5,4,4,4,5,5,4,4,4,3,4,3,4,4,5,4,4,4,My manager is so wonderful. I am wonderful with the leadership.
9351a734-5bfa-4823-92b8-13b422023bf7,2024-01-31,4,3,4,4,4,4,4,4,4,5,3,4,4,4,4,4,4,4,Everything is just expected. There's nothing much to say.
f801bc50-cdd1-4571-965c-832c95a1f87c,2024-03-20,4,3,3,4,3,3,3,3,4,3,3,4,3,3,3,4,3,3,Everything is just average. There's nothing much to say.
9f4060aa-c2bd-4322-ac5c-ef258213d61c,2023-08-21,3,4,4,3,3,4,4,3,3,3,5,4,3,4,4,4,3,4,Performance evaluations are adequate and generally follow the same format.
b9bf764d-2428-4ef9-aefe-e916cb600da7,2023-03-17,5,5,5,4,5,4,4,4,5,4,5,5,5,4,4,4,5,4,The compensation is love and I feel love love.
7b793329-e1ed-4c09-8f52-8a9db93d58da,2023-09-22,4,4,4,4,3,4,3,3,2,3,3,4,4,4,3,3,4,4,The company's approach to innovation is quite expected.
03f854fd-9b2f-4aef-a84c-526de6216b0f,2024-03-30,3,4,4,3,4,3,3,3,3,4,4,3,4,4,3,4,3,3,The company's approach to innovation is quite adequate.
7b975965-3818-47ba-8daf-96b2196c7e42,2024-12-18,1,2,2,1,2,1,1,2,1,2,1,2,1,2,2,2,1,2,"My contributions feel completely poor, and I am not poor for my work."
35bef141-350f-43e0-a8f0-e9db0d5e2b3e,2024-01-19,1,1,1,1,2,2,2,2,1,2,1,2,1,2,1,1,2,1,Communication is a stagnant here. I am stagnant with management.
0c49f46e-ea9b-4ab3-a8a2-1c8c4d33288c,2024-07-17,5,4,4,5,5,5,5,5,3,5,5,4,4,4,4,4,4,4,The company's mission is happy and I feel aligned with its values.
6a6fbf61-edf5-4e88-9352-791f28909ddc,2024-05-20,4,3,3,4,4,3,4,3,3,3,3,4,3,4,3,4,3,3,My benefits are expected and meet my basic needs.
cf0d3721-6c1c-4103-b236-c28227e4ff49,2024-01-02,4,4,5,5,4,5,5,4,4,4,5,4,5,4,4,5,4,4,The compensation is happy and I feel happy happy.
7394e204-2d83-4935-89a5-f8a56d3ddb74,2023-05-24,3,3,3,4,4,3,4,4,3,4,4,5,4,3,4,4,4,3,I have mixed feelings. The new policy is acceptable.
d15ce408-d2db-460a-8e7b-5325c119ed69,2023-03-10,4,3,3,3,3,4,4,4,2,5,4,4,3,4,4,3,4,4,I find the level of autonomy to be fine.
01285e6c-da4f-4360-be76-e28b84a765f0,2023-04-09,4,4,4,4,3,3,3,4,4,5,4,4,3,3,4,4,3,3,Performance evaluations are fine and generally follow the same format.
65278d59-79cc-42e6-9c89-0ffef7435e3d,2024-01-31,3,4,4,3,4,3,4,3,3,3,3,2,3,3,4,4,4,4,I have mixed feelings. The new policy is acceptable.
038fb6b4-64b6-4052-94fe-8321e8623aee,2023-01-25,3,3,4,3,4,3,4,3,5,3,3,3,4,3,3,3,3,3,Everything is just regular. There's nothing much to say.
550aa32c-e913-4fcf-8789-fc7ec5d56789,2024-04-13,3,4,3,4,3,3,3,3,3,3,3,3,3,3,4,4,4,3,I find the level of autonomy to be adequate.
ef31ff8c-bcb9-48cc-ab15-e7d9702a0fdd,2024-04-28,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,Everything is just okay. There's nothing much to say.
ac17bb38-d05a-40f1-be8b-ef5e7305b331,2024-07-18,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,"My contributions feel completely stagnant, and I am not stagnant for my work."
d388bc43-3163-49b8-ab23-f7b3644cd566,2023-05-31,1,1,1,2,1,2,1,1,1,2,2,2,1,2,1,1,2,2,The workload is stagnant and I have a stagnant work-life balance.
d32b9895-8b40-4370-a391-8f35ec00986b,2023-05-24,2,1,2,2,1,1,2,2,1,1,1,2,1,1,1,1,2,2,I've found career progression to be unhappy and unclear.
adb6fa4e-e193-4e77-b120-70a1312f1562,2024-07-22,5,5,4,5,4,4,4,4,5,3,5,4,5,5,5,5,4,5,The workplace environment is happy and promotes happy collaboration.
e8529f5f-cc56-4c4f-9285-2f7ad4e5f50c,2023-02-08,3,4,3,4,3,3,4,3,3,3,4,4,4,4,3,4,3,4,I find the level of autonomy to be regular.
e4a36f32-97de-44fb-ac2f-4dd8f35f3674,2023-04-19,2,1,2,2,2,1,2,1,1,2,1,1,2,2,1,1,2,2,"My contributions feel completely low, and I am not low for my work."
4dc9bd5b-1f68-4de4-924c-eef536f7bbc4,2024-11-23,1,2,2,1,2,1,2,1,1,1,3,2,1,1,1,2,2,2,The workload is difficult and I have a difficult work-life balance.
ff7e052d-0503-4bd0-a72c-e701825b4b4b,2023-02-11,2,1,1,1,2,1,2,1,1,1,3,2,2,1,2,2,2,1,The tools and resources provided are low to perform my job effectively.
6ce0f35c-8319-4684-8f2f-08a47a5826a1,2023-07-05,2,2,1,2,2,1,2,1,1,1,2,2,1,2,1,2,1,1,The recent organizational changes were communicated in a stagnant manner.
1a06d311-af99-493f-bd37-10059838f2ac,2024-02-02,5,4,4,4,4,5,4,4,4,3,5,5,4,4,5,5,4,4,I'm truly great with the recognition I've received.
f45c8809-df77-4dd0-aab2-19457b2bd867,2023-08-11,3,4,4,4,4,4,3,4,3,3,2,2,3,3,4,3,3,4,The training provided is okay. It serves its purpose.
b7505b61-3602-45dc-8f12-b846d73489ea,2024-09-25,5,5,4,4,4,4,5,4,5,3,4,3,5,4,4,4,5,5,I am supportive with the company culture.
df80cacd-03a2-4383-9bc1-34a827fc1cd9,2023-05-13,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,1,1,The tools and resources provided are problem to perform my job effectively.
9c6885b1-f61f-455e-8ed4-356a6f33e0ec,2023-06-12,2,1,2,1,2,1,2,2,1,2,2,2,1,1,1,2,1,1,The tools and resources provided are difficult to perform my job effectively.
dcf8d156-2e90-4d48-9bed-075d9d3ff160,2023-08-03,4,4,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,Everything is just standard. There's nothing much to say.
e7cb0a99-846c-4cea-9920-ed6742812e08,2023-08-23,3,3,3,3,4,3,4,3,3,4,3,2,4,3,4,4,4,4,I have mixed feelings. The new policy is fine.
b804d3fa-3da2-43f1-b68a-52a7ede4f66b,2024-10-19,2,1,1,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2,Communication is a toxic here. I am toxic with management.
6b7c56bf-0036-4f01-8c4e-3a9cc8a5cc31,2024-08-10,4,3,3,4,3,3,3,3,3,4,3,4,4,4,3,4,4,3,Everything is just standard. There's nothing much to say.
c16eb82a-64d4-4a39-bd21-699b652bda30,2023-01-09,5,4,4,4,4,5,5,5,3,5,5,5,5,4,4,4,4,5,The compensation is valued and I feel valued valued.
1b18c360-cbfc-4f73-ab0b-50581b2e2909,2023-03-15,4,3,4,4,4,4,3,3,4,4,4,4,3,3,3,3,3,4,The company's approach to innovation is quite normal.
713c2296-eb05-497b-bc2d-e5a21f73acec,2024-05-06,3,3,4,3,3,4,4,4,3,4,4,4,3,4,3,4,3,4,Performance evaluations are okay and generally follow the same format.
1c65d599-8a37-4b68-aed1-09e2d7072018,2023-09-10,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,4,I'm truly supportive with the recognition I've received.
eb913f4b-25c0-4087-b057-e15665ca26b0,2023-08-18,4,4,3,4,4,3,4,3,3,4,4,2,3,4,3,3,4,3,I find the level of autonomy to be average.
71b7e653-014e-4ccb-a405-d5be7a830106,2024-06-02,4,4,5,4,5,5,5,5,4,5,5,5,4,5,4,5,5,4,I'm truly supportive with the recognition I've received.
33eed907-6b95-4fa4-ac84-dec275b79910,2023-06-23,4,5,5,4,5,5,4,4,5,4,4,4,5,5,5,4,4,5,The company's mission is fantastic and I feel aligned with its values.
13c5a5f3-0071-4e42-8a2c-76d6a29c9e27,2024-10-14,4,3,3,3,3,4,3,3,4,3,4,4,3,3,4,3,4,4,The training provided is acceptable. It serves its purpose.
a74046d5-a534-4066-bf11-5e8b3d199168,2023-06-17,3,4,4,3,4,3,3,4,3,4,4,4,3,3,4,4,4,4,I find the level of autonomy to be expected.
8d0778ec-4f01-4cb3-aa92-15bbbd8faf96,2023-06-19,1,2,2,2,1,1,2,1,2,1,1,2,1,1,2,1,2,1,"My contributions feel completely unhappy, and I am not unhappy for my work."
98e5a4c0-d6f7-4bd2-a8ba-1df430e9b2c8,2024-01-28,2,1,1,2,2,1,2,2,2,2,2,3,1,1,2,1,1,1,Communication is a difficult here. I am difficult with management.
93951897-e40c-450f-be83-ab6e4b85ef7e,2024-09-25,5,4,4,4,5,4,5,5,5,4,5,4,5,4,5,5,5,4,I am supportive with the company culture.
2408c84a-e4d8-4f4e-afc7-166e6e3d8494,2023-07-13,1,1,1,2,1,1,2,2,1,1,1,2,1,1,2,1,1,1,The recent organizational changes were communicated in a unhappy manner.
7f21a222-f194-4257-8dd0-037b68028e68,2024-05-31,5,4,4,5,5,5,4,5,5,4,5,5,4,4,4,5,5,4,The company's mission is excellent and I feel aligned with its values.
b9896cf2-ca66-42ea-bd8b-095dd5939e8b,2023-01-29,4,3,4,4,3,4,4,4,3,5,3,2,3,3,3,4,4,4,My job is typical. The responsibilities are typical.
ac499d98-55ef-4b81-a3d4-0d2c260960eb,2023-06-14,5,4,5,4,5,5,5,4,5,4,5,4,5,5,4,4,4,5,I'm truly wonderful with the recognition I've received.
15df1414-b9f0-4fb6-8251-331b08c02c56,2024-02-26,1,1,1,2,2,1,1,1,2,1,1,1,2,2,1,2,2,1,Communication is a low here. I am low with management.
acbec72e-f71b-46dd-a3f4-d07f1cbf0d9f,2023-12-05,1,2,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,There's a stagnant culture and a stagnant of respect.
3c1ed013-eeae-4b8b-8e64-675e4097e348,2024-10-09,3,4,4,3,4,3,4,3,3,3,4,2,3,4,3,3,4,3,The training provided is adequate. It serves its purpose.
45c31ed7-311d-4720-a6ca-308e984a7afb,2024-05-10,5,5,4,4,4,4,5,4,5,4,3,4,4,5,5,4,4,5,I am great with the company culture.
2d1039b8-6e95-460d-910e-d31f643495e2,2023-12-31,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,1,1,2,I've found career progression to be unbearable and unclear.
dac9774f-71ac-46de-8aec-a1daa23bac07,2023-12-08,2,1,1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,I've found career progression to be mess and unclear.
2ac0787e-218b-4686-bd72-e41a567abebc,2024-05-14,1,2,1,2,1,1,1,2,1,3,1,2,1,1,2,1,2,2,I'm terrible with my salary. It is terrible for my experience.
7f8f6d3f-94f3-44f8-a0ee-5df0cf1156c4,2024-10-18,2,1,1,2,2,1,1,1,1,1,2,2,1,2,1,2,2,2,There's a difficult culture and a difficult of respect.
92b9eefb-c733-4399-8281-c44aedd2e0bc,2024-05-25,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2,1,1,1,The recent organizational changes were communicated in a problem manner.
9a10421b-d72c-475e-817e-2dccd026eb06,2023-11-23,5,5,4,5,4,4,4,4,5,4,4,4,4,4,4,4,5,4,The company's mission is valued and I feel aligned with its values.
d1ac607a-eac8-4e4f-8485-45e296bf28ce,2023-08-05,1,1,2,2,2,2,1,1,2,1,1,1,2,2,2,1,2,2,"My contributions feel completely terrible, and I am not terrible for my work."
aac54179-0c54-4fe6-80cd-08717fc0ade3,2023-10-28,5,4,5,4,5,5,4,5,4,5,4,5,5,5,4,5,5,4,The professional growth opportunities here are great.
d2617f45-d995-4941-bdd9-2281c2104fdb,2023-05-12,4,3,3,4,4,4,3,3,4,3,4,2,4,3,3,4,3,3,Performance evaluations are regular and generally follow the same format.
d3ca06d7-be97-49ec-80f9-7f183a33e370,2023-03-11,4,5,5,4,4,5,4,5,5,5,4,5,5,5,4,5,5,4,My manager is so love. I am love with the leadership.
79eb8ed2-5421-4213-bbf3-217364728511,2023-09-09,5,5,5,4,5,4,4,4,5,4,4,4,5,5,5,4,4,5,I feel fantastic about my job. The team is fantastic.
f5cb87ad-f28e-4a87-8fda-bdc0e795c1fb,2024-02-19,3,4,4,3,4,4,4,4,3,4,3,4,3,4,4,3,4,3,My benefits are typical and meet my basic needs.
06dfa3e6-a3bb-4519-b7b2-f750c4843d15,2024-03-20,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,The workload is mess and I have a mess work-life balance.
0d703a73-4bea-4b7d-8eee-ba6df8446cb6,2023-07-01,5,4,5,5,4,4,5,5,4,4,4,4,5,4,4,5,4,4,My manager is so supportive. I am supportive with the leadership.
416f68b8-190c-449a-bddd-daa7591be741,2023-06-16,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,Communication is a stagnant here. I am stagnant with management.
353688dd-b6f1-48e1-83fd-1ea636a320fe,2023-04-01,1,2,2,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,The tools and resources provided are toxic to perform my job effectively.
f0f4c304-62d8-477d-8c5f-da96f7eef840,2024-12-14,3,4,4,4,3,4,4,3,4,2,4,4,4,3,3,3,3,4,Performance evaluations are adequate and generally follow the same format.
72b446cf-d832-4427-a472-557832ec39de,2024-06-14,4,4,4,5,4,5,4,5,4,4,5,4,4,4,4,5,4,5,The company's mission is proud and I feel aligned with its values.
5c7f595f-9223-4e93-83c1-89e3e51698da,2023-02-08,5,4,4,5,4,4,4,5,3,4,3,4,4,5,5,4,5,5,I feel excellent about my job. The team is excellent.
e44b2e30-d1d6-44ba-bfe0-8cde56ce6fe8,2023-05-06,5,4,5,4,4,5,4,5,3,5,5,5,5,4,4,4,4,4,The professional growth opportunities here are proud.
3954b415-16fc-4924-9e5a-4bd72c6dbbfe,2024-03-26,4,4,4,4,3,4,4,4,3,4,4,5,3,3,3,3,3,4,Everything is just standard. There's nothing much to say.
c82c6315-300d-461f-910e-7a22bdac856f,2023-06-22,4,4,5,4,4,4,5,5,5,5,5,4,4,4,5,4,4,4,I feel happy about my job. The team is happy.
68776529-62ee-473e-a069-037c1ab151ce,2024-10-14,1,1,1,1,2,1,1,2,2,2,2,3,2,2,2,1,1,1,There's a low culture and a low of respect.
60e54852-5a6b-42a1-9df9-01fc69994062,2023-08-08,3,3,3,3,4,4,4,3,3,4,3,4,3,3,4,4,3,4,The training provided is fine. It serves its purpose.
8d8bf1fb-34b6-4437-910a-3bc5059cea8f,2024-09-29,5,4,4,4,5,4,4,5,4,5,5,4,4,5,5,4,4,5,The compensation is excellent and I feel excellent excellent.
56df887e-421f-469e-9f1e-8b82ad298086,2023-02-27,1,2,2,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,Communication is a toxic here. I am toxic with management.
7df00831-a1b6-4446-923b-6e7a1c84f639,2024-10-21,5,4,5,5,5,5,4,4,3,5,4,3,4,4,5,4,4,5,I am fantastic with the company culture.
59257c55-87eb-4382-85b5-7de13eb0e9da,2024-04-20,2,1,1,1,2,1,1,2,1,2,2,3,1,2,2,1,1,2,The recent organizational changes were communicated in a low manner.
4b8fc108-a74a-4160-ac57-8cbb37829999,2024-03-31,2,1,2,2,1,1,1,2,1,2,1,2,1,2,1,1,2,2,The tools and resources provided are mess to perform my job effectively.
14b6469f-0f35-4b07-aac7-31b77eb59e07,2023-12-27,4,4,4,4,5,4,4,4,4,5,4,3,4,4,4,4,4,4,I feel valued about my job. The team is valued.
7193160f-a5e1-44db-a59c-eea82db030ae,2023-01-01,5,5,5,5,4,5,4,5,4,4,5,5,5,5,4,4,4,5,The workplace environment is great and promotes great collaboration.
ab124751-891f-4adf-9b61-2a0a1355a9ce,2024-01-22,4,4,3,4,4,4,4,3,4,3,4,2,3,3,3,4,4,4,I have mixed feelings. The new policy is typical.
9aea50bf-f30d-4f17-a334-800c29ae83ea,2023-12-14,1,1,2,1,2,1,2,1,1,1,1,1,2,2,2,2,2,2,I've found career progression to be low and unclear.
ce9747e9-d505-447c-b8c6-2c6f11e66c9e,2023-07-09,1,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,"My contributions feel completely stagnant, and I am not stagnant for my work."
04d0931c-3562-41dd-bec2-d559542bb25a,2024-05-19,4,4,4,5,5,5,4,5,5,5,5,5,5,4,5,4,4,4,The professional growth opportunities here are wonderful.
b342bc85-4473-4a22-9b36-152b58ce64f8,2023-07-10,3,4,3,4,3,3,4,4,2,5,3,2,4,4,4,4,3,4,Everything is just fine. There's nothing much to say.
61214921-303f-44f9-8a27-aeee09dcca69,2024-05-22,4,5,5,5,5,4,4,4,4,5,5,4,5,4,4,4,5,5,I am enjoy with the company culture.
dea76238-6bf2-4a62-a369-200b9b2114ef,2024-01-04,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,1,There's a toxic culture and a toxic of respect.
6a5ed89e-f078-4dc0-8472-c7977ecc0d28,2024-02-13,4,5,4,4,5,4,4,5,4,4,4,4,4,4,5,4,5,4,The workplace environment is love and promotes love collaboration.
a4f2c0dd-09c9-4014-be0e-2379993d5e2a,2023-04-27,5,4,4,4,4,4,4,4,5,4,5,4,5,4,4,5,5,4,The professional growth opportunities here are wonderful.
6cb287eb-8898-4040-9066-c3cfcb159143,2023-05-14,2,1,2,1,2,1,2,1,1,1,3,2,2,1,2,2,1,2,I'm unbearable with my salary. It is unbearable for my experience.
ee6dccfa-d3ae-4d85-bdd4-fd9daae80346,2023-02-27,3,4,3,4,4,4,3,4,2,4,5,4,4,3,4,3,3,3,The training provided is average. It serves its purpose.
9ff58636-3a12-4706-be31-0c3cb939308b,2024-07-09,2,1,1,2,2,1,2,1,1,2,1,1,1,1,2,1,2,2,The recent organizational changes were communicated in a unhappy manner.
9cf84175-f293-411f-8797-10c0dbe45dcd,2024-11-15,3,4,3,4,4,3,3,4,5,4,3,4,4,3,3,3,4,3,The company's approach to innovation is quite adequate.
d1e40f9f-5063-4554-a789-911674963d1d,2024-11-02,3,3,3,3,3,3,3,3,2,2,4,4,4,3,3,3,4,4,I find the level of autonomy to be standard.
4522cd22-5319-4838-be4d-65539756fc14,2023-06-22,4,4,3,3,3,3,4,4,3,4,2,4,4,3,4,4,3,4,Everything is just typical. There's nothing much to say.
31474052-fe94-40a9-b29c-b80474edb480,2023-05-29,3,3,3,4,4,4,3,3,4,3,3,3,3,4,4,3,4,4,I have mixed feelings. The new policy is standard.
107f4132-8fc5-4231-a5ac-c7b9bb9f6375,2023-03-21,3,4,4,4,3,4,3,4,3,3,3,4,4,3,4,3,3,3,The training provided is typical. It serves its purpose.
f14f9418-756f-46d9-baed-24c240e582e5,2023-08-01,1,1,2,2,1,1,2,2,2,3,2,3,2,1,2,2,2,1,Communication is a problem here. I am problem with management.
8831dd8b-e8b9-4186-9134-95dae5074fd7,2023-07-22,4,5,4,4,5,4,4,5,4,4,5,5,5,5,5,4,5,4,I'm truly valued with the recognition I've received.
50aa3f50-bcb2-424f-acb9-2b7e10df9d6b,2023-08-17,3,3,4,3,3,3,4,3,4,3,4,3,3,4,4,4,4,4,Performance evaluations are standard and generally follow the same format.
6378e097-8cdb-4602-ba5a-5979642ebcb6,2024-11-06,4,3,3,4,4,3,3,3,4,2,3,2,3,3,3,4,3,3,The company's approach to innovation is quite normal.
45e671b9-c9f1-46da-993d-29e7745b1e31,2023-08-15,3,3,4,3,4,4,3,3,3,3,3,2,3,4,4,3,3,3,I have mixed feelings. The new policy is normal.
5e001a83-b7e9-4e5f-9e1a-5a34c7e52a3a,2024-10-20,3,3,4,4,4,3,4,3,3,2,3,3,3,3,3,3,4,3,Performance evaluations are okay and generally follow the same format.
4b454e0e-2de1-4666-b03c-ea7eb2da633a,2024-06-15,4,4,4,4,5,4,5,4,5,5,5,5,5,5,5,4,4,5,The professional growth opportunities here are great.
dc316d43-4806-41e0-8500-a0748aa4025a,2024-03-16,1,1,2,2,1,2,1,2,1,2,1,2,1,1,2,2,2,1,I'm mess with my salary. It is mess for my experience.
aa526b99-11c1-4861-87c8-66b7d1c65937,2024-02-06,2,1,1,1,2,2,1,2,1,1,2,2,2,1,2,2,1,1,I'm problem with my salary. It is problem for my experience.
64f4377d-43ea-4b0e-9d4b-187e663abebd,2023-02-16,3,3,3,3,4,3,3,3,3,4,5,2,4,4,4,4,3,3,My benefits are typical and meet my basic needs.
165e6984-aaf7-49bb-8b49-7745f09e4d5f,2023-08-21,2,1,2,2,2,2,1,2,2,3,1,2,2,1,2,1,1,1,I'm terrible with my salary. It is terrible for my experience.
0a34594a-9c1d-4cc1-af09-83c307b6f050,2023-11-01,4,3,3,3,4,3,3,4,3,4,4,4,3,4,3,4,4,4,I have mixed feelings. The new policy is adequate.
807badac-bbda-4605-a1ad-651b80277304,2024-06-09,1,2,1,2,1,1,2,2,3,3,1,2,2,1,1,2,1,1,I'm low with my salary. It is low for my experience.
92430c84-285b-4208-9fec-a8f1e8fd1fb7,2023-05-23,2,2,1,1,1,2,1,2,1,3,1,2,1,1,1,2,1,2,Communication is a problem here. I am problem with management.
684e904f-0e07-48ec-bf2f-5e46206091e3,2024-02-19,1,2,1,2,2,2,1,2,1,3,1,2,2,1,2,2,1,1,The recent organizational changes were communicated in a low manner.
be2fdb63-a114-4376-aeb1-55ba9a366258,2024-05-27,3,4,3,4,3,4,3,3,4,4,3,4,4,3,4,4,3,4,The company's approach to innovation is quite acceptable.
f0a1af29-6c0d-475d-8d90-4990b9f05da3,2024-01-08,2,1,2,2,1,1,1,2,1,2,3,2,2,2,1,1,1,1,The recent organizational changes were communicated in a toxic manner.
4dc4bc57-4ffb-4542-bb96-b25bcd39fe30,2024-07-19,5,5,4,4,4,4,4,4,5,4,4,5,5,4,4,5,5,5,My manager is so proud. I am proud with the leadership.
8d1ef025-99e5-4c7d-a4d0-3f53331ce575,2023-09-16,5,5,4,5,4,4,5,4,5,4,5,4,5,4,4,4,4,5,I am valued with the company culture.
0dee3724-68da-4cda-8e61-be478ae5a522,2024-10-17,4,4,3,3,4,3,4,4,3,3,5,5,3,4,4,4,3,3,I have mixed feelings. The new policy is adequate.
